,sta,ondate,offdate,lat,lon,elev,staname,statype,refsta,dnorth,deast,lddate,type
25146,10315,2010207,-1,44.4685,-108.66,1.4651,-,-,-,0,0,2019-Jan-14,UTTR
25147,10325,2010207,-1,44.4652,-108.6466,1.4572,-,-,-,0,0,2019-Jan-14,UTTR
25148,10335,2010207,-1,44.4613,-108.6311,1.4477,-,-,-,0,0,2019-Jan-14,UTTR
25149,10345,2010207,-1,44.4587,-108.6197,1.4463,-,-,-,0,0,2019-Jan-14,UTTR
25150,10355,2010207,-1,44.4593,-108.6074,1.4445,-,-,-,0,0,2019-Jan-14,UTTR
25151,10365,2010207,-1,44.4602,-108.5952,1.4392,-,-,-,0,0,2019-Jan-14,UTTR
25152,10375,2010207,-1,44.4611,-108.5819,1.4336,-,-,-,0,0,2019-Jan-14,UTTR
25153,10385,2010207,-1,44.462,-108.5695,1.4292,-,-,-,0,0,2019-Jan-14,UTTR
25154,10395,2010207,-1,44.4615,-108.5567,1.426,-,-,-,0,0,2019-Jan-14,UTTR
25155,10405,2010207,-1,44.4606,-108.5436,1.4188,-,-,-,0,0,2019-Jan-14,UTTR
25156,10415,2010207,-1,44.4599,-108.525,1.4163,-,-,-,0,0,2019-Jan-14,UTTR
25157,10425,2010207,-1,44.4645,-108.5131,1.4234,-,-,-,0,0,2019-Jan-14,UTTR
25158,10435,2010207,-1,44.4697,-108.5011,1.415,-,-,-,0,0,2019-Jan-14,UTTR
25159,10475,2010207,-1,44.4864,-108.4601,1.3839,-,-,-,0,0,2019-Jan-14,UTTR
25160,10485,2010207,-1,44.4906,-108.4484,1.377,-,-,-,0,0,2019-Jan-14,UTTR
25161,10495,2010207,-1,44.4988,-108.4376,1.3684,-,-,-,0,0,2019-Jan-14,UTTR
25162,10505,2010207,-1,44.5053,-108.4264,1.3581,-,-,-,0,0,2019-Jan-14,UTTR
25163,10515,2010207,-1,44.5059,-108.4132,1.3526,-,-,-,0,0,2019-Jan-14,UTTR
25164,10525,2010207,-1,44.5059,-108.4005,1.3468,-,-,-,0,0,2019-Jan-14,UTTR
25165,10535,2010207,-1,44.5059,-108.3878,1.3403,-,-,-,0,0,2019-Jan-14,UTTR
25166,10545,2010207,-1,44.5059,-108.3752,1.3344,-,-,-,0,0,2019-Jan-14,UTTR
25167,10555,2010207,-1,44.5059,-108.3624,1.3243,-,-,-,0,0,2019-Jan-14,UTTR
25168,10565,2010207,-1,44.5059,-108.3499,1.3184,-,-,-,0,0,2019-Jan-14,UTTR
25169,10575,2010207,-1,44.5059,-108.3371,1.3107,-,-,-,0,0,2019-Jan-14,UTTR
25170,10585,2010207,-1,44.506,-108.3247,1.3043,-,-,-,0,0,2019-Jan-14,UTTR
25171,10595,2010207,-1,44.506,-108.312,1.2969,-,-,-,0,0,2019-Jan-14,UTTR
25172,10605,2010207,-1,44.506,-108.2992,1.29,-,-,-,0,0,2019-Jan-14,UTTR
25173,10615,2010207,-1,44.5061,-108.2871,1.2832,-,-,-,0,0,2019-Jan-14,UTTR
25174,10625,2010207,-1,44.5066,-108.2741,1.2743,-,-,-,0,0,2019-Jan-14,UTTR
25175,10635,2010207,-1,44.5082,-108.2622,1.2502,-,-,-,0,0,2019-Jan-14,UTTR
25176,10645,2010207,-1,44.5084,-108.2486,1.2614,-,-,-,0,0,2019-Jan-14,UTTR
25177,10655,2010207,-1,44.5048,-108.2354,1.2555,-,-,-,0,0,2019-Jan-14,UTTR
25178,10665,2010207,-1,44.5046,-108.2225,1.2501,-,-,-,0,0,2019-Jan-14,UTTR
25179,10675,2010207,-1,44.5053,-108.21,1.2436,-,-,-,0,0,2019-Jan-14,UTTR
25180,10685,2010207,-1,44.506,-108.1974,1.2374,-,-,-,0,0,2019-Jan-14,UTTR
25181,10695,2010207,-1,44.5066,-108.1853,1.2311,-,-,-,0,0,2019-Jan-14,UTTR
25182,10705,2010207,-1,44.5073,-108.1726,1.2243,-,-,-,0,0,2019-Jan-14,UTTR
25183,10715,2010207,-1,44.508,-108.1601,1.2186,-,-,-,0,0,2019-Jan-14,UTTR
25184,10725,2010207,-1,44.5086,-108.1472,1.2112,-,-,-,0,0,2019-Jan-14,UTTR
25185,10735,2010207,-1,44.5093,-108.1346,1.2052,-,-,-,0,0,2019-Jan-14,UTTR
25186,10745,2010207,-1,44.51,-108.122,1.1993,-,-,-,0,0,2019-Jan-14,UTTR
25187,10755,2010207,-1,44.5108,-108.1095,1.1939,-,-,-,0,0,2019-Jan-14,UTTR
25188,10770,2010207,-1,44.5102,-108.0967,1.208,-,-,-,0,0,2019-Jan-14,UTTR
25189,10775,2010207,-1,44.5088,-108.084,1.1829,-,-,-,0,0,2019-Jan-14,UTTR
25190,10875,2010207,-1,44.5111,-107.957,1.2092,-,-,-,0,0,2019-Jan-14,UTTR
25191,10885,2010207,-1,44.52,-107.9463,1.2,-,-,-,0,0,2019-Jan-14,UTTR
25192,10895,2010207,-1,44.5201,-107.9335,1.208,-,-,-,0,0,2019-Jan-14,UTTR
25193,10905,2010207,-1,44.5201,-107.9209,1.2173,-,-,-,0,0,2019-Jan-14,UTTR
25194,10915,2010207,-1,44.5187,-107.9078,1.2361,-,-,-,0,0,2019-Jan-14,UTTR
25195,10925,2010207,-1,44.5202,-107.8951,1.2365,-,-,-,0,0,2019-Jan-14,UTTR
25196,10935,2010207,-1,44.5203,-107.8815,1.2427,-,-,-,0,0,2019-Jan-14,UTTR
25197,10945,2010207,-1,44.5203,-107.8701,1.2534,-,-,-,0,0,2019-Jan-14,UTTR
25198,10955,2010207,-1,44.5189,-107.857,1.2702,-,-,-,0,0,2019-Jan-14,UTTR
25199,10965,2010207,-1,44.517,-107.844,1.2711,-,-,-,0,0,2019-Jan-14,UTTR
25200,10975,2010207,-1,44.5244,-107.8326,1.2667,-,-,-,0,0,2019-Jan-14,UTTR
25201,10983,2010207,-1,44.5294,-107.8234,1.2721,-,-,-,0,0,2019-Jan-14,UTTR
25202,10990,2010207,-1,44.5292,-107.8143,1.2756,-,-,-,0,0,2019-Jan-14,UTTR
25203,11000,2010207,-1,44.5276,-107.8017,1.2641,-,-,-,0,0,2019-Jan-14,UTTR
25204,11010,2010207,-1,44.5282,-107.789,1.2798,-,-,-,0,0,2019-Jan-14,UTTR
25205,11018,2010207,-1,44.5345,-107.7798,1.2775,-,-,-,0,0,2019-Jan-14,UTTR
25206,11024,2010207,-1,44.5436,-107.774,1.2781,-,-,-,0,0,2019-Jan-14,UTTR
25207,11035,2010207,-1,44.5474,-107.7611,1.3011,-,-,-,0,0,2019-Jan-14,UTTR
25208,11045,2010207,-1,44.5498,-107.7486,1.3085,-,-,-,0,0,2019-Jan-14,UTTR
25209,11055,2010207,-1,44.5557,-107.7373,1.3019,-,-,-,0,0,2019-Jan-14,UTTR
25210,11065,2010207,-1,44.5612,-107.7244,1.3242,-,-,-,0,0,2019-Jan-14,UTTR
25211,11075,2010207,-1,44.5654,-107.7127,1.3298,-,-,-,0,0,2019-Jan-14,UTTR
25212,11085,2010207,-1,44.574,-107.7027,1.3493,-,-,-,0,0,2019-Jan-14,UTTR
25213,11095,2010207,-1,44.5787,-107.6912,1.38,-,-,-,0,0,2019-Jan-14,UTTR
25214,11105,2010207,-1,44.58,-107.6787,1.5209,-,-,-,0,0,2019-Jan-14,UTTR
25215,11115,2010207,-1,44.5819,-107.6661,1.6032,-,-,-,0,0,2019-Jan-14,UTTR
25216,11125,2010207,-1,44.5882,-107.6543,1.6982,-,-,-,0,0,2019-Jan-14,UTTR
25217,11135,2010207,-1,44.5849,-107.6416,1.7821,-,-,-,0,0,2019-Jan-14,UTTR
25218,11145,2010207,-1,44.5851,-107.6289,1.8437,-,-,-,0,0,2019-Jan-14,UTTR
25219,11165,2010207,-1,44.5854,-107.6033,1.9523,-,-,-,0,0,2019-Jan-14,UTTR
25220,11175,2010207,-1,44.5832,-107.5905,2.0294,-,-,-,0,0,2019-Jan-14,UTTR
25221,11185,2010207,-1,44.5759,-107.576,2.0858,-,-,-,0,0,2019-Jan-14,UTTR
25222,11195,2010207,-1,44.5724,-107.5626,2.1524,-,-,-,0,0,2019-Jan-14,UTTR
25223,11205,2010207,-1,44.5735,-107.5498,2.1993,-,-,-,0,0,2019-Jan-14,UTTR
25224,11215,2010207,-1,44.5685,-107.5365,2.2724,-,-,-,0,0,2019-Jan-14,UTTR
25225,11260,2010207,-1,44.5924,-107.4786,2.815,-,-,-,0,0,2019-Jan-14,UTTR
25226,11270,2010207,-1,44.6116,-107.4644,2.884,-,-,-,0,0,2019-Jan-14,UTTR
25227,11280,2010207,-1,44.6072,-107.4537,2.934,-,-,-,0,0,2019-Jan-14,UTTR
25228,11285,2010207,-1,44.605,-107.4492,2.936,-,-,-,0,0,2019-Jan-14,UTTR
25229,11293,2010207,-1,44.6004,-107.4406,2.965,-,-,-,0,0,2019-Jan-14,UTTR
25230,11297,2010207,-1,44.5985,-107.4376,2.947,-,-,-,0,0,2019-Jan-14,UTTR
25231,11305,2010207,-1,44.6017,-107.4285,2.918,-,-,-,0,0,2019-Jan-14,UTTR
25232,11315,2010207,-1,44.6072,-107.4167,2.913,-,-,-,0,0,2019-Jan-14,UTTR
25233,11322,2010207,-1,44.6168,-107.4098,2.862,-,-,-,0,0,2019-Jan-14,UTTR
25234,11326,2010207,-1,44.6302,-107.4073,2.812,-,-,-,0,0,2019-Jan-14,UTTR
25235,11340,2010207,-1,44.6297,-107.389,2.829,-,-,-,0,0,2019-Jan-14,UTTR
25236,11350,2010207,-1,44.6276,-107.3762,2.8374,-,-,-,0,0,2019-Jan-14,UTTR
25237,11360,2010207,-1,44.63,-107.3637,2.7851,-,-,-,0,0,2019-Jan-14,UTTR
25238,11370,2010207,-1,44.6292,-107.3511,2.7208,-,-,-,0,0,2019-Jan-14,UTTR
25239,11380,2010207,-1,44.6283,-107.3381,2.6803,-,-,-,0,0,2019-Jan-14,UTTR
25240,11390,2010207,-1,44.621,-107.3243,2.7102,-,-,-,0,0,2019-Jan-14,UTTR
25241,11400,2010207,-1,44.6174,-107.3108,2.6511,-,-,-,0,0,2019-Jan-14,UTTR
25242,11410,2010207,-1,44.6128,-107.2972,2.5638,-,-,-,0,0,2019-Jan-14,UTTR
25243,11420,2010207,-1,44.6145,-107.2847,2.5639,-,-,-,0,0,2019-Jan-14,UTTR
25244,11430,2010207,-1,44.6114,-107.2713,2.5194,-,-,-,0,0,2019-Jan-14,UTTR
25245,11440,2010207,-1,44.6089,-107.2583,2.4567,-,-,-,0,0,2019-Jan-14,UTTR
25246,11450,2010207,-1,44.6069,-107.2451,2.3905,-,-,-,0,0,2019-Jan-14,UTTR
25247,11460,2010207,-1,44.6072,-107.2324,2.3931,-,-,-,0,0,2019-Jan-14,UTTR
25248,11470,2010207,-1,44.5998,-107.2186,2.3438,-,-,-,0,0,2019-Jan-14,UTTR
25249,11480,2010207,-1,44.6016,-107.2061,2.3097,-,-,-,0,0,2019-Jan-14,UTTR
25250,11490,2010207,-1,44.6054,-107.1938,2.338,-,-,-,0,0,2019-Jan-14,UTTR
25251,11500,2010207,-1,44.6156,-107.1833,2.275,-,-,-,0,0,2019-Jan-14,UTTR
25252,11510,2010207,-1,44.6198,-107.1715,2.3178,-,-,-,0,0,2019-Jan-14,UTTR
25253,11520,2010207,-1,44.6307,-107.1605,2.3364,-,-,-,0,0,2019-Jan-14,UTTR
25254,11530,2010207,-1,44.6272,-107.1474,2.3143,-,-,-,0,0,2019-Jan-14,UTTR
25255,11540,2010207,-1,44.6281,-107.1346,2.2734,-,-,-,0,0,2019-Jan-14,UTTR
25256,11550,2010207,-1,44.6193,-107.1207,2.2133,-,-,-,0,0,2019-Jan-14,UTTR
25257,11560,2010207,-1,44.6194,-107.1075,2.1628,-,-,-,0,0,2019-Jan-14,UTTR
25258,11570,2010207,-1,44.6158,-107.0943,2.1258,-,-,-,0,0,2019-Jan-14,UTTR
25259,11578,2010207,-1,44.6232,-107.085,1.821,-,-,-,0,0,2019-Jan-14,UTTR
25260,11585,2010207,-1,44.6328,-107.0786,1.6327,-,-,-,0,0,2019-Jan-14,UTTR
25261,11595,2010207,-1,44.6391,-107.067,1.537,-,-,-,0,0,2019-Jan-14,UTTR
25262,11605,2010207,-1,44.6409,-107.0545,1.4558,-,-,-,0,0,2019-Jan-14,UTTR
25263,11615,2010207,-1,44.6481,-107.0434,1.4012,-,-,-,0,0,2019-Jan-14,UTTR
25264,11625,2010207,-1,44.6502,-107.0308,1.359,-,-,-,0,0,2019-Jan-14,UTTR
25265,11635,2010207,-1,44.6496,-107.0182,1.327,-,-,-,0,0,2019-Jan-14,UTTR
25266,11645,2010207,-1,44.6503,-107.0056,1.2655,-,-,-,0,0,2019-Jan-14,UTTR
25267,11686,2010207,-1,44.6609,-106.955,1.3,-,-,-,0,0,2019-Jan-14,UTTR
25268,11695,2010207,-1,44.6545,-106.9427,1.328,-,-,-,0,0,2019-Jan-14,UTTR
25269,11705,2010207,-1,44.6468,-106.9285,1.3896,-,-,-,0,0,2019-Jan-14,UTTR
25270,11715,2010207,-1,44.6468,-106.9157,1.356,-,-,-,0,0,2019-Jan-14,UTTR
25271,11725,2010207,-1,44.6445,-106.9027,1.3536,-,-,-,0,0,2019-Jan-14,UTTR
25272,11735,2010207,-1,44.6441,-106.8898,1.335,-,-,-,0,0,2019-Jan-14,UTTR
25273,11785,2010207,-1,44.6353,-106.8247,1.3066,-,-,-,0,0,2019-Jan-14,UTTR
25274,11795,2010207,-1,44.6387,-106.8122,1.3041,-,-,-,0,0,2019-Jan-14,UTTR
25275,11805,2010207,-1,44.6362,-106.7993,1.3108,-,-,-,0,0,2019-Jan-14,UTTR
25276,11815,2010207,-1,44.6275,-106.7863,1.3322,-,-,-,0,0,2019-Jan-14,UTTR
25277,11825,2010207,-1,44.622,-106.7739,1.3518,-,-,-,0,0,2019-Jan-14,UTTR
25278,11835,2010207,-1,44.6238,-106.7606,1.352,-,-,-,0,0,2019-Jan-14,UTTR
25279,11885,2010207,-1,44.67,-106.6984,1.271,-,-,-,0,0,2019-Jan-14,UTTR
25280,11895,2010207,-1,44.6652,-106.6873,1.2558,-,-,-,0,0,2019-Jan-14,UTTR
25281,11905,2010207,-1,44.6589,-106.6758,1.2661,-,-,-,0,0,2019-Jan-14,UTTR
25282,11915,2010207,-1,44.6589,-106.6635,1.2841,-,-,-,0,0,2019-Jan-14,UTTR
25283,11925,2010207,-1,44.6525,-106.6498,1.3053,-,-,-,0,0,2019-Jan-14,UTTR
25284,11935,2010207,-1,44.6453,-106.6357,1.3353,-,-,-,0,0,2019-Jan-14,UTTR
25285,11945,2010207,-1,44.6463,-106.6232,1.3808,-,-,-,0,0,2019-Jan-14,UTTR
25286,11955,2010207,-1,44.6473,-106.6108,1.3744,-,-,-,0,0,2019-Jan-14,UTTR
25287,11965,2010207,-1,44.6503,-106.599,1.361,-,-,-,0,0,2019-Jan-14,UTTR
25288,11975,2010207,-1,44.6507,-106.5861,1.3405,-,-,-,0,0,2019-Jan-14,UTTR
25289,11985,2010207,-1,44.6503,-106.5731,1.3322,-,-,-,0,0,2019-Jan-14,UTTR
25290,11995,2010207,-1,44.6484,-106.5602,1.3092,-,-,-,0,0,2019-Jan-14,UTTR
25291,12005,2010207,-1,44.6456,-106.5467,1.3021,-,-,-,0,0,2019-Jan-14,UTTR
25292,12015,2010207,-1,44.6426,-106.5339,1.2934,-,-,-,0,0,2019-Jan-14,UTTR
25293,12025,2010207,-1,44.6398,-106.5208,1.2769,-,-,-,0,0,2019-Jan-14,UTTR
25294,12035,2010207,-1,44.6416,-106.5076,1.2676,-,-,-,0,0,2019-Jan-14,UTTR
25295,12045,2010207,-1,44.6424,-106.4955,1.2452,-,-,-,0,0,2019-Jan-14,UTTR
25296,12055,2010207,-1,44.641,-106.4822,1.2453,-,-,-,0,0,2019-Jan-14,UTTR
25297,12065,2010207,-1,44.6392,-106.4692,1.2334,-,-,-,0,0,2019-Jan-14,UTTR
25298,12075,2010207,-1,44.6348,-106.4563,1.2307,-,-,-,0,0,2019-Jan-14,UTTR
25299,12085,2010207,-1,44.6298,-106.4424,1.2131,-,-,-,0,0,2019-Jan-14,UTTR
25300,12095,2010207,-1,44.6253,-106.4293,1.2,-,-,-,0,0,2019-Jan-14,UTTR
25301,12105,2010207,-1,44.6203,-106.4153,1.1954,-,-,-,0,0,2019-Jan-14,UTTR
25302,12115,2010207,-1,44.6203,-106.403,1.1793,-,-,-,0,0,2019-Jan-14,UTTR
25303,12125,2010207,-1,44.6284,-106.3918,1.1771,-,-,-,0,0,2019-Jan-14,UTTR
25304,12135,2010207,-1,44.6394,-106.3813,1.1804,-,-,-,0,0,2019-Jan-14,UTTR
25305,12140,2010207,-1,44.6507,-106.3766,1.1739,-,-,-,0,0,2019-Jan-14,UTTR
25306,12145,2010207,-1,44.6634,-106.372,1.1734,-,-,-,0,0,2019-Jan-14,UTTR
25307,12155,2010207,-1,44.6761,-106.3612,1.1609,-,-,-,0,0,2019-Jan-14,UTTR
25308,12385,2010207,-1,44.6911,-106.0722,1.1571,-,-,-,0,0,2019-Jan-14,UTTR
25309,12395,2010207,-1,44.6922,-106.0595,1.1796,-,-,-,0,0,2019-Jan-14,UTTR
25310,12405,2010207,-1,44.6928,-106.0469,1.1736,-,-,-,0,0,2019-Jan-14,UTTR
25311,12415,2010207,-1,44.6935,-106.0341,1.1615,-,-,-,0,0,2019-Jan-14,UTTR
25312,12425,2010207,-1,44.6929,-106.0216,1.1668,-,-,-,0,0,2019-Jan-14,UTTR
25313,12435,2010207,-1,44.69,-106.0083,1.176,-,-,-,0,0,2019-Jan-14,UTTR
25314,12445,2010207,-1,44.69,-105.996,1.1852,-,-,-,0,0,2019-Jan-14,UTTR
25315,12455,2010207,-1,44.6904,-105.9833,1.1958,-,-,-,0,0,2019-Jan-14,UTTR
25316,12465,2010207,-1,44.691,-105.9708,1.2253,-,-,-,0,0,2019-Jan-14,UTTR
25317,12475,2010207,-1,44.6975,-105.9591,1.2382,-,-,-,0,0,2019-Jan-14,UTTR
25318,12485,2010207,-1,44.7137,-105.9486,1.2315,-,-,-,0,0,2019-Jan-14,UTTR
25319,12495,2010207,-1,44.7182,-105.937,1.2122,-,-,-,0,0,2019-Jan-14,UTTR
25320,12505,2010207,-1,44.7213,-105.9252,1.2203,-,-,-,0,0,2019-Jan-14,UTTR
25321,1745,2010207,-1,44.6301,-106.8749,1.3456,-,-,-,0,0,2019-Jan-14,UTTR
25322,1755,2010207,-1,44.6156,-106.862,1.365,-,-,-,0,0,2019-Jan-14,UTTR
25323,1765,2010207,-1,44.6302,-106.8493,1.3472,-,-,-,0,0,2019-Jan-14,UTTR
25324,1775,2010207,-1,44.6303,-106.8365,1.2952,-,-,-,0,0,2019-Jan-14,UTTR
25325,2180,2010207,-1,43.8205,-107.3543,1.4695,-,-,-,0,0,2019-Jan-14,UTTR
25326,2182,2010207,-1,43.8295,-107.3598,1.448,-,-,-,0,0,2019-Jan-14,UTTR
25327,2184,2010207,-1,43.8425,-107.3562,1.4098,-,-,-,0,0,2019-Jan-14,UTTR
25328,2186,2010207,-1,43.8522,-107.359,1.4139,-,-,-,0,0,2019-Jan-14,UTTR
25329,2188,2010207,-1,43.8622,-107.361,1.416,-,-,-,0,0,2019-Jan-14,UTTR
25330,2190,2010207,-1,43.8703,-107.3663,1.407,-,-,-,0,0,2019-Jan-14,UTTR
25331,2192,2010207,-1,43.8784,-107.3717,1.4046,-,-,-,0,0,2019-Jan-14,UTTR
25332,2194,2010207,-1,43.887,-107.3757,1.4069,-,-,-,0,0,2019-Jan-14,UTTR
25333,2196,2010207,-1,43.8974,-107.3792,1.4088,-,-,-,0,0,2019-Jan-14,UTTR
25334,2198,2010207,-1,43.9071,-107.3808,1.395,-,-,-,0,0,2019-Jan-14,UTTR
25335,2200,2010207,-1,43.9182,-107.3823,1.3737,-,-,-,0,0,2019-Jan-14,UTTR
25336,2202,2010207,-1,43.9292,-107.3821,1.3836,-,-,-,0,0,2019-Jan-14,UTTR
25337,2204,2010207,-1,43.941,-107.3812,1.3687,-,-,-,0,0,2019-Jan-14,UTTR
25338,2206,2010207,-1,43.9502,-107.3846,1.3821,-,-,-,0,0,2019-Jan-14,UTTR
25339,2208,2010207,-1,43.9591,-107.3897,1.3638,-,-,-,0,0,2019-Jan-14,UTTR
25340,2210,2010207,-1,43.9702,-107.3899,1.3752,-,-,-,0,0,2019-Jan-14,UTTR
25341,2212,2010207,-1,43.9782,-107.3955,1.3757,-,-,-,0,0,2019-Jan-14,UTTR
25342,2214,2010207,-1,43.9879,-107.3988,1.3778,-,-,-,0,0,2019-Jan-14,UTTR
25343,2216,2010207,-1,43.9958,-107.4041,1.3548,-,-,-,0,0,2019-Jan-14,UTTR
25344,2218,2010207,-1,44.003,-107.4114,1.3522,-,-,-,0,0,2019-Jan-14,UTTR
25345,2220,2010207,-1,44.0104,-107.4183,1.347,-,-,-,0,0,2019-Jan-14,UTTR
25346,2222,2010207,-1,44.0166,-107.4282,1.3524,-,-,-,0,0,2019-Jan-14,UTTR
25347,2224,2010207,-1,44.023,-107.4371,1.3546,-,-,-,0,0,2019-Jan-14,UTTR
25348,2226,2010207,-1,44.0289,-107.4469,1.3515,-,-,-,0,0,2019-Jan-14,UTTR
25349,2228,2010207,-1,44.0383,-107.452,1.353,-,-,-,0,0,2019-Jan-14,UTTR
25350,2230,2010207,-1,44.0454,-107.4586,1.3514,-,-,-,0,0,2019-Jan-14,UTTR
25351,22311,2010207,-1,44.3769,-107.703,1.477,-,-,-,0,0,2019-Jan-14,UTTR
25352,2232,2010207,-1,44.0537,-107.4641,1.3278,-,-,-,0,0,2019-Jan-14,UTTR
25353,2234,2010207,-1,44.0639,-107.4665,1.3267,-,-,-,0,0,2019-Jan-14,UTTR
25354,2236,2010207,-1,44.0745,-107.4669,1.3452,-,-,-,0,0,2019-Jan-14,UTTR
25355,2238,2010207,-1,44.0817,-107.4742,1.3617,-,-,-,0,0,2019-Jan-14,UTTR
25356,2240,2010207,-1,44.0881,-107.4834,1.3474,-,-,-,0,0,2019-Jan-14,UTTR
25357,2242,2010207,-1,44.0941,-107.4931,1.3412,-,-,-,0,0,2019-Jan-14,UTTR
25358,2244,2010207,-1,44.1017,-107.4997,1.3416,-,-,-,0,0,2019-Jan-14,UTTR
25359,2246,2010207,-1,44.1096,-107.506,1.34,-,-,-,0,0,2019-Jan-14,UTTR
25360,2248,2010207,-1,44.1152,-107.5159,1.32,-,-,-,0,0,2019-Jan-14,UTTR
25361,2250,2010207,-1,44.1216,-107.5258,1.3148,-,-,-,0,0,2019-Jan-14,UTTR
25362,2252,2010207,-1,44.1336,-107.5237,1.3505,-,-,-,0,0,2019-Jan-14,UTTR
25363,2254,2010207,-1,44.1389,-107.5351,1.3267,-,-,-,0,0,2019-Jan-14,UTTR
25364,2256,2010207,-1,44.1491,-107.5376,1.3583,-,-,-,0,0,2019-Jan-14,UTTR
25365,2258,2010207,-1,44.1578,-107.5424,1.3584,-,-,-,0,0,2019-Jan-14,UTTR
25366,2260,2010207,-1,44.1679,-107.5456,1.3909,-,-,-,0,0,2019-Jan-14,UTTR
25367,2262,2010207,-1,44.1767,-107.5484,1.4124,-,-,-,0,0,2019-Jan-14,UTTR
25368,2264,2010207,-1,44.1864,-107.552,1.4115,-,-,-,0,0,2019-Jan-14,UTTR
25369,2266,2010207,-1,44.1945,-107.5581,1.4176,-,-,-,0,0,2019-Jan-14,UTTR
25370,2268,2010207,-1,44.2015,-107.5656,1.409,-,-,-,0,0,2019-Jan-14,UTTR
25371,2270,2010207,-1,44.2085,-107.5728,1.4068,-,-,-,0,0,2019-Jan-14,UTTR
25372,2272,2010207,-1,44.2154,-107.5815,1.3895,-,-,-,0,0,2019-Jan-14,UTTR
25373,2274,2010207,-1,44.2224,-107.5897,1.3735,-,-,-,0,0,2019-Jan-14,UTTR
25374,2276,2010207,-1,44.2331,-107.5899,1.3625,-,-,-,0,0,2019-Jan-14,UTTR
25375,2278,2010207,-1,44.2395,-107.5988,1.3513,-,-,-,0,0,2019-Jan-14,UTTR
25376,2280,2010207,-1,44.2496,-107.6028,1.3518,-,-,-,0,0,2019-Jan-14,UTTR
25377,2282,2010207,-1,44.2605,-107.6029,1.3777,-,-,-,0,0,2019-Jan-14,UTTR
25378,2284,2010207,-1,44.2703,-107.6044,1.398,-,-,-,0,0,2019-Jan-14,UTTR
25379,2286,2010207,-1,44.2779,-107.6117,1.4062,-,-,-,0,0,2019-Jan-14,UTTR
25380,2288,2010207,-1,44.2831,-107.6222,1.3909,-,-,-,0,0,2019-Jan-14,UTTR
25381,2290,2010207,-1,44.2924,-107.6228,1.4057,-,-,-,0,0,2019-Jan-14,UTTR
25382,2292,2010207,-1,44.3102,-107.6065,1.465,-,-,-,0,0,2019-Jan-14,UTTR
25383,2294,2010207,-1,44.3211,-107.6076,1.5047,-,-,-,0,0,2019-Jan-14,UTTR
25384,2296,2010207,-1,44.3326,-107.6139,1.4672,-,-,-,0,0,2019-Jan-14,UTTR
25385,2297,2010207,-1,44.3446,-107.6028,1.4842,-,-,-,0,0,2019-Jan-14,UTTR
25386,2299,2010207,-1,44.3514,-107.611,1.5015,-,-,-,0,0,2019-Jan-14,UTTR
25387,2301,2010207,-1,44.3568,-107.6212,1.5217,-,-,-,0,0,2019-Jan-14,UTTR
25388,2303,2010207,-1,44.3626,-107.6317,1.5634,-,-,-,0,0,2019-Jan-14,UTTR
25389,2305,2010207,-1,44.3673,-107.6441,1.5881,-,-,-,0,0,2019-Jan-14,UTTR
25390,2306,2010207,-1,44.3697,-107.6499,1.5949,-,-,-,0,0,2019-Jan-14,UTTR
25391,2307,2010207,-1,44.371,-107.6577,1.5947,-,-,-,0,0,2019-Jan-14,UTTR
25392,2309,2010207,-1,44.3744,-107.6723,1.5672,-,-,-,0,0,2019-Jan-14,UTTR
25393,2375,2010207,-1,44.6406,-107.8669,1.4522,-,-,-,0,0,2019-Jan-14,UTTR
25394,2377,2010207,-1,44.6495,-107.8725,1.4684,-,-,-,0,0,2019-Jan-14,UTTR
25395,2379,2010207,-1,44.6579,-107.8775,1.4844,-,-,-,0,0,2019-Jan-14,UTTR
25396,2381,2010207,-1,44.6597,-107.895,1.4579,-,-,-,0,0,2019-Jan-14,UTTR
25397,2383,2010207,-1,44.6622,-107.911,1.4367,-,-,-,0,0,2019-Jan-14,UTTR
25398,2385,2010207,-1,44.6689,-107.9191,1.4492,-,-,-,0,0,2019-Jan-14,UTTR
25399,2387,2010207,-1,44.6795,-107.9206,1.4899,-,-,-,0,0,2019-Jan-14,UTTR
25400,2389,2010207,-1,44.689,-107.9242,1.5184,-,-,-,0,0,2019-Jan-14,UTTR
25401,2391,2010207,-1,44.6999,-107.9285,1.5573,-,-,-,0,0,2019-Jan-14,UTTR
25402,2393,2010207,-1,44.706,-107.9343,1.5883,-,-,-,0,0,2019-Jan-14,UTTR
25403,2394,2010207,-1,44.7058,-107.9443,1.65,-,-,-,0,0,2019-Jan-14,UTTR
25404,2395,2010207,-1,44.6967,-107.9737,1.5836,-,-,-,0,0,2019-Jan-14,UTTR
25405,2397,2010207,-1,44.6988,-107.9898,1.5279,-,-,-,0,0,2019-Jan-14,UTTR
25406,2400,2010207,-1,44.7001,-108.0183,1.4068,-,-,-,0,0,2019-Jan-14,UTTR
25407,2402,2010207,-1,44.7058,-108.0291,1.3743,-,-,-,0,0,2019-Jan-14,UTTR
25408,2403,2010207,-1,44.7053,-108.0395,1.3415,-,-,-,0,0,2019-Jan-14,UTTR
25409,2404,2010207,-1,44.7055,-108.0507,1.3032,-,-,-,0,0,2019-Jan-14,UTTR
25410,2405,2010207,-1,44.7039,-108.064,1.2295,-,-,-,0,0,2019-Jan-14,UTTR
